2,0,10.0
4,1,7.0992956
4,0,4.4833026
4,0,15.81455
3,2,7.1203933
2,3,10.977249
3,4,6.3403473
2,0,6.363961
4,0,0.0
4,0,10.119288
2,1,22.496666
2,2,10.968136
2,2,10.0697565
2,0,10.104454
2,0,10.07472
